Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1964-05-01,-0.014990000000000002,-0.014853,0.0016500000000000004,0.0022180000000000004,0.010980000000000002,0.028843,0.001496,0.027188999999999998,0.015862,0.034808000000000006,-0.007307,0.014349000000000002,-0.0051400000000000005,0.017109,0.022343000000000002,0.009314000000000001,0.020392,0.010959000000000002,0.010681000000000001,0.03839,0.017999,0.0007040000000000002,0.009176,0.040259,0.031368
1964-06-01,0.016444,0.0012780000000000005,0.009083999999999998,0.005024999999999999,0.008334999999999999,0.005850999999999999,0.013658,0.015667,0.008354,0.019155000000000002,0.005905,0.018595,0.019361,0.022761,0.009486999999999999,0.007927,0.011771,0.008035,0.021965000000000002,0.028118999999999998,0.006744000000000001,0.025644,0.001437,0.010682,0.021217
1964-07-01,0.008367,0.033021999999999996,0.038155999999999995,0.022983999999999997,0.044309999999999995,0.005709,0.017631,0.036801,0.025795000000000002,0.021535000000000002,0.025096999999999998,0.023282999999999998,0.027991000000000002,0.028914,0.009372000000000002,0.012586,0.030062000000000002,0.013201000000000001,0.014744,0.032825,0.022598,0.003934,0.035954,0.015783000000000002,0.0069310000000000005
1964-08-01,0.014173000000000002,-0.028318,-0.020284,-0.010849,-0.007631,-0.020959000000000002,-0.025178,-0.015122,0.0006309999999999996,-0.02146,-0.030651,-0.007050000000000001,-0.0009330000000000005,-0.003932000000000001,-0.025409,-0.013622,-0.0017170000000000004,0.0068319999999999995,-0.002939,-0.014536,-0.015539,-0.018404,-0.0035920000000000006,-0.011764,-0.03183
1964-09-01,0.051562,0.026990999999999998,0.059509000000000006,0.024879999999999996,0.036417000000000005,0.030706999999999995,0.024852,0.019502,0.019063,0.04428700000000001,0.014821999999999998,0.017733000000000002,0.031509999999999996,0.027960999999999996,0.034700999999999996,0.0285,0.030462,0.038621,0.043836,0.039856,0.028065,0.010669999999999999,0.04003000000000001,0.042321,0.065738
1964-10-01,0.016091,-0.001995,0.048590999999999995,0.016436,0.030428999999999998,-0.016335999999999996,0.0092,0.023136999999999998,0.009335000000000001,0.010673,0.029219000000000002,0.03199,0.016559,0.008681,0.024249,0.006405000000000001,0.010055000000000001,0.009925,0.029759,0.034665,0.0003210000000000001,0.008002,0.0027989999999999994,0.002397,0.030022
1964-11-01,-0.005907,-0.004409,0.0060170000000000015,0.003923,0.002398000000000001,-0.01257,-0.0012259999999999999,-0.004873,-0.009429,-0.020569999999999998,0.013226000000000002,0.003129,-0.0018939999999999999,0.001117,-0.003485,0.003653,0.013537999999999998,-0.013052000000000001,-0.011272,-0.050087,0.007317000000000001,-0.006573,0.013522000000000003,-0.01576,-0.049741999999999995
1964-12-01,-0.017825999999999998,-0.015479,-0.03435,-0.029898,-0.021027999999999998,0.011389,-0.004586,0.008792,-0.027964,-0.012564,-0.0019399999999999999,0.00278,-0.005775000000000001,-0.019948999999999998,-0.009896,0.011014,-0.002998,-0.018126999999999997,-0.01265,-0.016366,0.00489,0.011109,-0.012609,-0.013788,-0.016483
1965-01-01,0.081766,0.06077300000000001,0.065933,0.063962,0.08476800000000001,0.075949,0.05186199999999999,0.056436,0.054324,0.058984999999999996,0.049274,0.05924600000000001,0.048333,0.056809,0.06776,0.052462999999999996,0.04006699999999999,0.048609,0.048365000000000005,0.065418,0.044402,0.009722,0.025429,0.032554,0.033200999999999994
1965-02-01,0.015638,0.002099,0.022255,0.028923,0.033524,0.030795,0.039289,0.034383,0.031098000000000004,0.032903999999999996,0.035989999999999994,0.04137199999999999,0.044925,0.029174999999999996,0.029010000000000005,0.010902000000000002,0.031228000000000002,0.036336,0.029034,0.013801999999999998,-0.0011420000000000002,-0.003448,-0.00426,-0.008376999999999999,-0.014935
1965-03-01,0.012976000000000001,0.019632,0.009065,0.022185,0.028314,0.017360999999999998,-0.022893999999999998,0.010379,0.015287000000000002,0.0021940000000000006,-0.006507000000000001,-0.00416,-0.006810999999999999,0.009699,0.002778,-0.011584999999999998,-0.0068319999999999995,-0.00651,0.0007490000000000005,0.014583000000000002,-0.016836,-0.0194,-0.021643,-0.010765,-0.00019700000000000013
1965-04-01,0.037573,0.041028999999999996,0.044789999999999996,0.04134,0.042786,-0.0015409999999999998,0.047205000000000004,0.036149,0.043986,0.047212000000000004,0.024950000000000003,0.028103,0.035498,0.034142000000000006,0.06491899999999999,0.023091,0.028843,0.043185,0.040821,0.018467,0.042762999999999995,0.015638,0.018567000000000004,0.018964,0.041399000000000005
1965-05-01,-0.007646,-0.029056,-0.016027,-0.010898,-0.015223,0.007437000000000001,-0.010492,-0.014664000000000002,-0.0022589999999999997,-0.024304,-0.008879,-0.0005959999999999997,-0.013393000000000002,-0.011771,-0.008973,-0.012751,-0.00277,-0.01419,-0.006776,-0.036814,-0.010643999999999999,0.005202,-0.003949,-0.006711,-0.03881
1965-06-01,-0.129386,-0.10791300000000001,-0.09710900000000001,-0.082796,-0.09919900000000001,-0.10706700000000001,-0.089631,-0.093328,-0.087397,-0.086495,-0.069823,-0.09571,-0.08867200000000001,-0.088807,-0.08783400000000001,-0.067068,-0.073268,-0.082886,-0.090279,-0.08784900000000001,-0.047806,-0.040174,-0.052864999999999995,-0.041555999999999996,-0.05828799999999999
1965-07-01,0.020978,0.031628,0.033433000000000004,0.018933000000000002,0.038872,0.034655000000000005,0.013487,0.026137000000000004,0.031688,0.04197,0.01216,0.043167,0.022795000000000003,0.0405,0.043766000000000006,0.022935,0.028614,0.035886,0.023444,0.0594,0.012135,-0.003121,0.016097,0.037781,0.045177
1965-08-01,0.021736,0.051053999999999995,0.048265,0.036279000000000006,0.036833000000000005,0.069691,0.03906,0.045947,0.045906,0.03613,0.077768,0.04235800000000001,0.074212,0.029217999999999997,0.062199000000000004,0.034779000000000004,0.038456000000000004,0.049724,0.026682,0.045452000000000006,0.029345,0.009651,0.031094999999999994,0.007967000000000002,0.018512
1965-09-01,0.031611,0.056172,0.009644,0.036887,0.030611000000000006,0.055216999999999995,0.034815000000000006,0.02578,0.043013,0.023059,0.021431000000000002,0.028561999999999997,0.030062,0.04895,0.041935,0.029893000000000003,0.037914,0.012528,0.025904,0.035390000000000005,0.036189,0.019918,0.020666,0.032169,0.029183
1965-10-01,0.058484,0.08643799999999999,0.05746300000000001,0.053497,0.087533,0.037841,0.075556,0.034485,0.055102,0.049035,0.040900000000000006,0.03937,0.052775,0.054229,0.047337000000000004,0.03748,0.030583,0.025671000000000003,0.041719000000000006,0.07768599999999999,0.028289,-0.0009599999999999999,0.027447000000000003,0.041126,0.049116
1965-11-01,0.038045999999999996,0.063899,0.02359,0.075163,0.06115799999999999,0.010654,0.047432,0.039701,0.048665,0.037022,0.030046,0.027630000000000002,0.053465,0.021693,0.027072,0.033404,0.023167,0.032978999999999994,0.006960000000000001,0.051182000000000005,-0.00667,-0.021793,0.009000000000000001,-0.016398,-0.02671
1965-12-01,0.069063,0.064126,0.018085,0.035299000000000004,0.047185,0.03432,0.034445,0.028959000000000002,0.030594,0.07022,0.023102,0.005787,0.036206,0.015992,0.050429,0.009425,0.009198999999999999,0.012233999999999998,0.039969000000000005,0.049791,0.006817000000000001,-0.005535,0.010003999999999999,0.024693999999999997,0.023868
1966-01-01,0.052088,0.061974,0.07743100000000001,0.09424600000000001,0.092596,0.060639,0.060542,0.04343,0.047476000000000004,0.053935000000000004,0.040661,0.02022,0.02519,0.044055000000000004,0.045764000000000006,0.0052049999999999996,0.014975,0.048413000000000005,0.038716,0.057652,-0.0075309999999999995,-0.00951,0.013199,0.026733,0.027625
1966-02-01,0.065668,0.054521,0.014619,0.043209,0.060303999999999996,0.051416,0.042883000000000004,0.012988,-0.0033759999999999997,0.028369000000000002,-0.007411,0.01118,0.042824,0.015309,0.042562,0.009311,-0.010962,0.0009320000000000005,0.0026040000000000013,0.021831000000000003,-0.016835999999999997,-0.026607000000000002,-0.020611,-0.023365999999999998,-0.020776
1966-03-01,0.014208,-0.018919000000000002,-0.028817000000000002,-0.010832,-0.018487,-0.0019390000000000002,-0.023939000000000002,-0.025263999999999998,-0.041519,-0.024137000000000002,-0.020097,-0.051428,-0.027927,-0.038079,-0.041747,-0.0012239999999999998,-0.018113,-0.039089,-0.02772,-0.037644,-0.018516,-0.038361,-0.014378,-0.025235,-0.054427
1966-04-01,0.10615399999999998,0.042519999999999995,0.050876,0.062904,0.042404,0.020584,0.044367,0.036694000000000004,0.071353,0.08453,0.033562,0.034313,0.03184,0.041456999999999994,0.02239,0.035866999999999996,0.023798000000000003,0.032347,0.044863999999999994,0.004106,0.017703999999999998,0.016595,0.008345,0.020666,0.014525
1966-05-01,-0.126167,-0.136238,-0.107459,-0.11132700000000001,-0.12339900000000001,-0.10367599999999999,-0.102188,-0.09062400000000001,-0.10539799999999999,-0.09165399999999999,-0.063553,-0.07111999999999999,-0.086173,-0.105467,-0.10230800000000001,-0.054561,-0.055302,-0.074324,-0.09229100000000001,-0.106488,-0.046061000000000005,-0.043592,-0.052771,-0.059302999999999995,-0.058863
1966-06-01,-0.011670999999999999,-0.004793,0.009240000000000002,0.010233,-0.0002729999999999998,0.012948,-0.002943,-0.004501,-0.010695,-0.0012890000000000002,-0.001539,-0.0055320000000000005,0.021897,-0.009168,-0.008205,-0.011718,-0.007072,-0.005045,0.029573,0.006683,-0.023806,-0.018666,-0.009961,0.004736000000000001,-0.015769000000000002
1966-07-01,-0.024532,-0.021497,-0.026588,-0.0037019999999999996,-0.012953,-0.035172999999999996,-0.02196,-0.01278,-0.020568,-0.017797,-0.013247,-0.023839,-0.011641,-0.010398,-0.016932999999999997,-0.010110000000000001,-0.019976999999999998,-0.023713,-0.029807,-0.025952,-0.02052,-0.017911,-0.011037,0.00561,-0.016769
1966-08-01,-0.126204,-0.10807,-0.100801,-0.11259,-0.10866799999999999,-0.131877,-0.109428,-0.101689,-0.100576,-0.113456,-0.111481,-0.08890100000000001,-0.084061,-0.105206,-0.090839,-0.102103,-0.07947099999999999,-0.08524599999999999,-0.077103,-0.09642599999999998,-0.076549,-0.09135499999999999,-0.060483999999999996,-0.06633,-0.083977
1966-09-01,-0.023817,-0.02462,-0.022683000000000002,-0.021764,-0.015656999999999997,-0.022287,0.00803,-0.021186,-0.019880000000000002,-0.025096,-0.026966,-0.048915,-0.0014170000000000003,-0.007268,-0.016485,-0.015204,-0.003618,-0.011889,-0.03619599999999999,-0.010263999999999999,-0.016528,0.0048909999999999995,0.0006280000000000001,-0.001314,-0.020183
1966-10-01,-0.083091,-0.052869,-0.046884999999999996,-0.019253,-0.019422000000000002,-0.058146,-0.011217999999999999,-0.012318,-0.0038230000000000004,-0.007129000000000001,-0.020618,0.00656,0.031469,0.04536799999999999,0.012725999999999998,0.0009989999999999999,0.04332,0.037156999999999996,0.024952,0.012979999999999998,0.026654,0.047255000000000005,0.087182,0.05827099999999999,0.060621999999999995
1966-11-01,0.07745899999999999,0.037886,0.041572,0.021215,0.031416,0.07107799999999999,0.025799000000000002,0.068768,0.012878,0.021243,0.088015,0.056431999999999996,0.012711,0.04024699999999999,-0.00437,0.081828,0.012944999999999998,0.003783,0.026085,0.003816999999999999,0.031383999999999995,0.017824,-0.028325,-0.018548000000000002,-0.014891
1966-12-01,0.03437899999999999,0.023889,0.017336,0.009139000000000001,-0.0018520000000000003,0.04351000000000001,0.027410999999999994,0.010104,0.016928,0.003712,0.023632,0.027471,0.005474,0.027200000000000002,-0.0013820000000000004,0.027386999999999998,0.020944,0.00787,0.032507999999999995,0.014842000000000001,-0.012373,-0.0041270000000000005,0.010665999999999998,-0.005389,-0.005215
1967-01-01,0.203949,0.188639,0.181672,0.210592,0.169162,0.16547399999999998,0.16054200000000002,0.16708,0.172139,0.19625,0.16389099999999998,0.138109,0.116873,0.128088,0.139351,0.094735,0.062448000000000004,0.094169,0.118609,0.132715,0.072697,0.067531,0.04531400000000001,0.074276,0.133538
1967-02-01,0.064939,0.055077,0.051848000000000005,0.035723000000000005,0.055136,0.028821000000000006,0.027109,0.006997000000000001,0.030656000000000003,0.012976000000000001,0.017438000000000002,0.019483999999999998,0.01338,0.003922,0.004105999999999999,0.024767,-0.007385,-0.007911999999999999,0.012576,-0.0020689999999999997,0.018756,0.004456000000000001,-0.011355,-0.012487000000000002,-0.016991
1967-03-01,0.06874999999999999,0.057898,0.046739,0.072296,0.047714000000000006,0.06479399999999999,0.058038000000000006,0.068386,0.062383999999999995,0.056832,0.049851,0.049574,0.042525999999999994,0.076094,0.03824,0.057117,0.035392,0.047487,0.046911,0.061051999999999995,0.038496999999999997,0.027287,0.028790999999999997,0.042836000000000006,0.049214999999999995
1967-04-01,0.06116499999999999,0.033657,0.030376,0.041155000000000004,0.033843,0.028503999999999995,0.035246,0.051854,0.032468000000000004,0.032034,0.053439,0.032033,0.024914,0.052492000000000004,0.027038,0.06468700000000001,0.025376,0.036941999999999996,0.036053999999999996,0.025509999999999998,0.064824,0.026730999999999998,-0.0013080000000000001,0.032282,0.014441
1967-05-01,-0.004796,0.004364,-0.008296,-0.011813,-0.011817999999999999,-0.015404999999999999,0.0021279999999999997,-0.011092000000000001,-0.026589,-0.038652,-0.032985,-0.014263999999999999,-0.018366,-0.012310000000000001,-0.023012,-0.025156,-0.0073560000000000006,-0.031192,-0.005272,-0.011009999999999999,-0.059609999999999996,-0.04626999999999999,-0.045158000000000004,-0.040681999999999996,-0.040135
1967-06-01,0.152757,0.106418,0.130381,0.121509,0.08946,0.099746,0.065696,0.062428000000000004,0.08024800000000001,0.062875,0.050921,0.080009,0.039289,0.051084,0.032244999999999996,0.029488,0.019891999999999996,0.024872,0.07183300000000001,0.05795,0.011181,0.0020499999999999997,0.014509999999999999,0.026324999999999998,0.028248000000000002
1967-07-01,0.09060900000000001,0.09051700000000001,0.10071400000000001,0.07372400000000001,0.118251,0.068639,0.059695000000000005,0.088976,0.090978,0.079317,0.051288,0.044487,0.057497,0.07150300000000001,0.11389300000000001,0.045167000000000006,0.042173999999999996,0.049467,0.06267700000000001,0.08445200000000001,0.041118999999999996,0.054383,0.017238,0.055484,0.061308999999999995
1967-08-01,-0.012205,0.002962,0.002969,-0.0016969999999999997,0.017479,-0.012928,-0.015246,0.003173,0.0009749999999999997,0.007233000000000002,-0.031663000000000004,0.006400999999999999,0.010667,0.009703,-0.00944,-0.011383,-0.012324,-0.016118,0.014740999999999999,0.034825,-0.008929999999999999,-0.014336999999999999,-0.016697999999999998,0.0014160000000000002,0.010265
1967-09-01,0.11017300000000001,0.09497000000000001,0.08102700000000002,0.072372,0.045073,0.046773,0.054818,0.072141,0.05165,0.02663,0.053293,0.017485999999999998,0.024347,0.042044,0.024221999999999997,0.034052,0.011365,0.023783999999999996,0.037573,0.0008039999999999996,0.03498,0.028131999999999997,0.029681,0.013104,-0.0007750000000000001
1967-10-01,0.013915,-0.04571600000000001,-0.018626999999999998,-0.018259,-0.029434,-0.019083,-0.023204,0.0032540000000000004,-0.034115,-0.051423,-0.037072,-0.016267999999999998,-0.035066999999999994,-0.034559,-0.030836000000000002,-0.046778999999999994,-0.061761,-0.060936,-0.029570000000000003,-0.056932,-0.007376000000000001,-0.043626,-0.03115,-0.06314299999999999,-0.06905
1967-11-01,-0.012294,0.035003,-0.011775,-0.019388,-0.015533000000000002,0.00611,0.0014400000000000003,0.022194000000000002,-0.003794,-0.0004630000000000003,0.028774,-0.0066630000000000005,0.0035979999999999996,-0.006769,-0.011831000000000001,0.029759,0.002098,-0.003031,0.002143000000000001,-0.010471000000000001,0.009439,0.000941,-0.00334,-0.009042,-0.003068
1967-12-01,0.133957,0.101924,0.076718,0.090392,0.098546,0.116078,0.061935000000000004,0.09222,0.066477,0.091071,0.07326200000000001,0.053136,0.050910000000000004,0.048549,0.06289600000000001,0.010655000000000001,0.024365,0.038319000000000006,0.043403000000000004,0.033899000000000006,0.01626,0.027877,0.01847,0.05277300000000001,0.024602999999999996
1968-01-01,0.022007,0.017568,0.028585999999999997,0.028325,0.05978199999999999,-0.045794,-0.031014999999999997,-0.00333,0.008241,0.018682,-0.070526,-0.010312,-0.009653,-0.009234,0.027684999999999998,-0.083505,-0.003175,-0.032779,-0.003589,-0.008315,-0.06753200000000001,-0.061055,0.0018939999999999999,-0.026886000000000004,-0.042571
1968-02-01,-0.10546900000000001,-0.073664,-0.060728000000000004,-0.072866,-0.063847,-0.07469200000000001,-0.061152,-0.09256099999999999,-0.036771000000000005,-0.058954999999999994,-0.07164200000000001,-0.044491,-0.033955,-0.025097,-0.050882,-0.056213,-0.040601000000000005,-0.031688,-0.056482000000000004,-0.042237,-0.033885,-0.027435,-0.023988,-0.036539999999999996,-0.022463
1968-03-01,-0.017934000000000002,-0.003892,-0.007972,-0.024048,-0.005551,-0.012527,-0.018946,-0.0004320000000000001,-0.016549,-0.007587,0.015382999999999999,-0.012808,-0.023778,0.0035919999999999993,-0.009945,0.0017040000000000002,-0.006764,-0.018975000000000002,-0.006559,-0.006646,0.026948999999999997,-0.016693,-0.006575,-0.021689,0.016592
1968-04-01,0.207298,0.172366,0.164468,0.157834,0.152556,0.183602,0.127318,0.166265,0.11564500000000001,0.124607,0.15404099999999998,0.111082,0.07967199999999999,0.09886,0.173212,0.122924,0.06638100000000001,0.08444,0.11905900000000001,0.112321,0.10357000000000001,0.06820200000000001,0.029595000000000003,0.089817,0.100892
1968-05-01,0.102341,0.12043899999999999,0.099681,0.11284899999999999,0.11334999999999999,0.110977,0.07425999999999999,0.07729299999999999,0.065547,0.061457,0.08190299999999999,0.037031999999999995,0.04903500000000001,0.04650399999999999,0.067606,0.041204000000000005,0.042113,0.022940000000000002,0.021932999999999998,0.057619000000000004,0.018344000000000003,0.006588999999999999,-0.011314000000000001,-0.014419000000000001,0.042144
1968-06-01,-0.015691999999999998,-0.002291,0.008993999999999999,0.018091999999999997,-0.002785,-0.010209,0.011065,-0.021310000000000003,0.009939,0.003437000000000001,-0.023958,0.025403000000000002,0.028419,0.012185,0.006836999999999999,-0.004004,0.030736,0.031805,0.025423,-0.030035,-0.005105,0.004470999999999999,0.035958000000000004,0.027500999999999998,-0.020262000000000002
1968-07-01,-0.05158499999999999,-0.050979,-0.043331,-0.012199,0.001986,-0.094158,-0.034585,-0.024841000000000002,-0.009064,-0.007711,-0.061167,-0.050928999999999995,-0.03689,-0.013589,-0.006704,-0.061375,-0.035537,-0.039653999999999995,-0.019797,-0.026048999999999996,-0.056883,-0.017434,0.025084000000000002,0.00461,0.0016010000000000009
1968-08-01,0.041268,0.055159999999999994,0.04446699999999999,0.042339,0.044828999999999994,0.013089000000000003,0.025275,0.031469,0.0073809999999999995,0.066334,0.025114,0.024395000000000003,0.022636000000000003,0.023888000000000003,0.045419999999999995,0.012717000000000003,0.009306000000000002,0.013619000000000003,0.015507,0.025424000000000002,0.007761999999999999,-0.0003449999999999998,0.017703000000000003,0.012385000000000004,0.020388000000000003
1968-09-01,0.06882400000000001,0.080348,0.066143,0.052995999999999995,0.059631,0.067596,0.057711000000000005,0.06710100000000001,0.053324,0.057189000000000004,0.069955,0.06443800000000001,0.034429,0.052259,0.057598,0.063682,0.05390400000000001,0.049645999999999996,0.064554,0.056525,0.01518,0.049799,0.019674000000000004,0.037629,0.08244
1968-10-01,-0.021050000000000003,-0.004485,0.009701999999999999,-0.0006000000000000003,0.012729999999999998,-0.00801,0.004167999999999999,0.011224999999999999,0.020657999999999996,0.005081,-0.004079,0.019357,0.022465,0.023736999999999998,0.005360999999999999,-0.0019990000000000003,-0.004384,0.021714999999999998,0.005536,0.019750999999999998,-0.021701,0.01638,0.015929,0.032825,0.007224
1968-11-01,0.067238,0.073258,0.060899,0.058392999999999994,0.06485300000000001,0.095571,0.089162,0.071804,0.087256,0.054687999999999994,0.081436,0.068542,0.078864,0.08991500000000001,0.07330700000000001,0.0654,0.07116600000000001,0.06689200000000001,0.070046,0.075492,0.058524,0.025213000000000003,0.054195,0.0411,0.036813
1968-12-01,0.033196,0.020343,0.0026579999999999998,-0.006949,0.0011029999999999998,-0.003478,0.0016240000000000004,-0.020416999999999998,-0.035304999999999996,-0.038854,-0.030502999999999995,-0.04493,-0.015026,-0.004211,-0.032327,-0.047264,-0.046082000000000005,-0.04595,-0.018965999999999997,-0.011498,-0.056794,-0.046487,-0.036444,-0.039328,-0.035006
1969-01-01,-0.010291999999999999,-0.027836,-0.0231,-0.014006000000000001,-0.018011,-0.035584,-0.012355999999999999,-0.021199,0.007163,0.00011000000000000072,-0.040158,-0.013484,-0.0015249999999999999,-0.019375,-0.017378,-0.025814,-0.002091,-0.008765,-0.007046,0.0056349999999999985,-0.026938,-0.009018,0.002077,-0.009019,0.008568
1969-02-01,-0.13019699999999998,-0.11033499999999999,-0.09690000000000001,-0.09129600000000002,-0.0937,-0.11307500000000001,-0.088387,-0.056443,-0.072691,-0.08216400000000001,-0.09636,-0.09031,-0.073236,-0.06748399999999999,-0.062697,-0.08771999999999999,-0.07494200000000001,-0.057493999999999996,-0.07680200000000001,-0.089177,-0.037115999999999996,-0.039550999999999996,-0.053628999999999996,-0.050755,-0.06681300000000001
1969-03-01,0.027175000000000005,0.018774000000000002,0.033258,0.031332,0.020514,0.037270000000000005,0.007318999999999999,0.01525,-0.001232,0.050159,0.0106,0.021139,0.011689000000000001,0.015175000000000001,0.022810999999999998,0.041843000000000005,-0.025194,0.019788999999999998,0.009916,0.028845999999999997,0.038037999999999995,0.022298,0.03594700000000001,0.015398000000000002,0.042976
1969-04-01,0.008014999999999998,-0.013860999999999998,0.011960000000000002,0.011206,0.00010500000000000006,0.012862000000000002,0.011888000000000003,0.004195,-0.010134,0.041494,0.014957000000000002,0.0009229999999999993,0.005444,0.007848,-0.0004330000000000002,0.02449,0.015780000000000002,-0.002467,-0.009302999999999999,0.011839000000000002,0.032150000000000005,0.004394000000000001,0.004888999999999998,0.025142,0.0021479999999999997
1969-05-01,0.004821,0.004906,0.002838000000000001,0.005556000000000001,-0.006987999999999999,-0.020343,-0.022675999999999998,-0.013881999999999999,-0.0035259999999999996,5.7000000000000627e-05,-0.005487,0.0026119999999999997,0.015293999999999999,0.0036420000000000003,-0.023798999999999997,-0.006945,-0.011300999999999999,0.008988,0.004004,-0.022637,-0.009541000000000001,0.0026370000000000005,0.0045130000000000005,0.009990000000000002,-0.0006869999999999992
1969-06-01,-0.147777,-0.13433699999999998,-0.14226,-0.129197,-0.1283,-0.127363,-0.117983,-0.096753,-0.104635,-0.11465399999999998,-0.109343,-0.10256799999999999,-0.116483,-0.103457,-0.09587600000000002,-0.07481299999999999,-0.09443599999999999,-0.07700599999999999,-0.09202199999999999,-0.087373,-0.02308,-0.07019900000000001,-0.08367,-0.07150699999999999,-0.089786
1969-07-01,-0.136186,-0.121092,-0.111955,-0.10976999999999999,-0.084686,-0.11103,-0.106649,-0.08935900000000001,-0.077027,-0.086198,-0.10612200000000001,-0.110283,-0.072684,-0.06124299999999999,-0.085935,-0.070708,-0.081273,-0.068408,-0.070279,-0.083276,-0.046321999999999995,-0.06261,-0.07695099999999999,-0.08011,-0.06166
1969-08-01,0.046664000000000004,0.042177,0.04201800000000001,0.026947999999999996,0.022791999999999996,0.065376,0.06178200000000001,0.034889,0.029014999999999996,0.027166,0.091532,0.083147,0.063607,0.023186,0.049995000000000005,0.090114,0.055438,0.034946000000000005,0.035895,0.018996,0.065853,0.04070000000000001,0.035266000000000006,0.038748,0.01431
